thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
115,0,115,[np.float64(-0.23833333333333334)],[np.float64(0.4583333333333333)],[1],[0],[0],[2.5480707000242546],['Target'],115,0,115,0,177.32159850001335,,10,177.31019340001512,177.32159850001335,177.32159850001335,0.019051399984164163,179.85836350001046,[np.float64(-0.23833333333333334)],[np.float64(0.4583333333333333)],[1],[0],[0],[2.5480707000242546],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
116,0,116,[np.float64(0.49833333333333335)],[np.float64(-0.16)],[1],[0],[0],[1.4137415000004694],['Target'],116,0,116,0,179.88826420000987,,10,179.8775719999976,179.88826420000987,179.88826420000987,0.01899270000285469,181.29138750000857,[np.float64(0.49833333333333335)],[np.float64(-0.16)],[1],[0],[0],[1.4137415000004694],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
117,0,117,[np.float64(0.30833333333333335)],[np.float64(0.3333333333333333)],[1],[0],[0],[1.2411500999878626],['Target'],117,0,117,0,181.32197210000595,,5,181.30034720001277,181.32197210000595,181.32197210000595,0.00881570001365617,182.54158840002492,[np.float64(0.30833333333333335)],[np.float64(0.3333333333333333)],[1],[0],[0],[1.2411500999878626],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
118,0,118,[np.float64(0.10333333333333333)],[np.float64(0.18833333333333332)],[1],[0],[0],[1.0704603999911342],['Target'],118,0,118,0,182.5717363000149,,5,182.5549299000122,182.5717363000149,182.5717363000149,0.01316559998667799,183.62558770002215,[np.float64(0.10333333333333333)],[np.float64(0.18833333333333332)],[1],[0],[0],[1.0704603999911342],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
119,0,119,[np.float64(0.39166666666666666)],[np.float64(0.4116666666666667)],[1],[0],[0],[1.1914019000250846],['Target'],119,0,119,0,183.6713107000105,,10,183.64956670001266,183.6713107000105,183.6713107000105,0.023678300000028685,184.84104850000585,[np.float64(0.39166666666666666)],[np.float64(0.4116666666666667)],[1],[0],[0],[1.1914019000250846],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
120,0,120,[np.float64(-0.056666666666666664)],[np.float64(-0.058333333333333334)],[1],[0],[0],[1.4575031000131276],['Target'],120,0,120,0,184.8717622999975,,5,184.8507832000032,184.8717622999975,184.8717622999975,0.009558599995216355,186.30838020000374,[np.float64(-0.056666666666666664)],[np.float64(-0.058333333333333334)],[1],[0],[0],[1.4575031000131276],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
121,0,121,[np.float64(-0.18166666666666667)],[np.float64(0.4033333333333333)],[1],[0],[0],[1.5230505000217818],['Target'],121,0,121,0,186.33831050002482,,5,186.3197402000078,186.33831050002482,186.33831050002482,0.011201199988136068,187.84291760000633,[np.float64(-0.18166666666666667)],[np.float64(0.4033333333333333)],[1],[0],[0],[1.5230505000217818],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
122,0,122,[np.float64(-0.32666666666666666)],[np.float64(0.49333333333333335)],[1],[0],[0],[2.6948240000056103],[None],122,0,122,0,187.88889900001232,,10,187.8636145000055,187.88889900001232,187.88889900001232,0.020521099999314174,190.55856420000782,[np.float64(-0.32666666666666666)],[np.float64(0.49333333333333335)],[1],[0],[0],[2.6948240000056103],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
123,0,123,[np.float64(0.47)],[np.float64(0.22333333333333333)],[1],[0],[0],[1.3012589000281878],['Target'],123,0,123,0,190.58882780000567,,5,190.57262069999706,190.58882780000567,190.58882780000567,0.013819799991324544,191.87398740000208,[np.float64(0.47)],[np.float64(0.22333333333333333)],[1],[0],[0],[1.3012589000281878],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
124,0,124,[np.float64(0.02)],[np.float64(-0.4816666666666667)],[1],[0],[0],[3.329937800008338],['Target'],124,0,124,0,191.90496040001744,,10,191.89401750001707,191.90496040001744,191.90496040001744,0.01984889997402206,195.22407610001392,[np.float64(0.02)],[np.float64(-0.4816666666666667)],[1],[0],[0],[3.329937800008338],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
125,0,125,[np.float64(0.46)],[np.float64(-0.25833333333333336)],[1],[0],[0],[1.172433200001251],['Target'],125,0,125,0,195.25474780000513,,5,195.2341274000064,195.25474780000513,195.25474780000513,0.0097947999893222,196.40664760000072,[np.float64(0.46)],[np.float64(-0.25833333333333336)],[1],[0],[0],[1.172433200001251],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
126,0,126,[np.float64(0.455)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.1075239999918267],['Target'],126,0,126,0,196.43769230000908,,5,196.41677090001758,196.43769230000908,196.43769230000908,0.009965600009309128,197.52441130002262,[np.float64(0.455)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.1075239999918267],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
127,0,127,[np.float64(-0.18833333333333332)],[np.float64(-0.013333333333333334)],[1],[0],[0],[1.1526681999966968],['Target'],127,0,127,0,197.5572779000213,,5,197.53808369999751,197.5572779000213,197.5572779000213,0.013405199977569282,198.6908655000152,[np.float64(-0.18833333333333332)],[np.float64(-0.013333333333333334)],[1],[0],[0],[1.1526681999966968],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
128,0,128,[np.float64(-0.17333333333333334)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.4484226999920793],[None],128,0,128,0,198.72117150001577,,10,198.71013560000574,198.72117150001577,198.72117150001577,0.019102999998722225,200.1586851000029,[np.float64(-0.17333333333333334)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.4484226999920793],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
129,0,129,[np.float64(0.27)],[np.float64(0.37)],[1],[0],[0],[1.0836039000132587],['Target'],129,0,129,0,200.18818480000482,,5,200.17473690002225,200.18818480000482,200.18818480000482,0.015816600003745407,201.25843260000693,[np.float64(0.27)],[np.float64(0.37)],[1],[0],[0],[1.0836039000132587],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
130,0,130,[np.float64(0.4083333333333333)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.085959299991373],['Target'],130,0,130,0,201.28760370000964,,5,201.27130590000888,201.28760370000964,201.28760370000964,0.012708900001598522,202.35734119999688,[np.float64(0.4083333333333333)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.085959299991373],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
131,0,131,[np.float64(0.22)],[np.float64(0.145)],[1],[0],[0],[1.0556925999990199],['Target'],131,0,131,0,202.38748440000927,,5,202.36718450000626,202.38748440000927,202.38748440000927,0.009711199993034825,203.42296080000233,[np.float64(0.22)],[np.float64(0.145)],[1],[0],[0],[1.0556925999990199],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
132,0,132,[np.float64(0.14)],[np.float64(-0.25)],[1],[0],[0],[1.3179108999902382],['Target'],132,0,132,0,203.45468700001948,,10,203.44011930000852,203.45468700001948,203.45468700001948,0.017024700006004423,204.75814620000892,[np.float64(0.14)],[np.float64(-0.25)],[1],[0],[0],[1.3179108999902382],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
133,0,133,[np.float64(-0.18666666666666668)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.0962517999869306],['Target'],133,0,133,0,204.78739690000657,,10,204.77734020000207,204.78739690000657,204.78739690000657,0.018964000017149374,205.87369380000746,[np.float64(-0.18666666666666668)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.0962517999869306],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
134,0,134,[np.float64(0.355)],[np.float64(-0.07666666666666666)],[1],[0],[0],[1.2810947000107262],[None],134,0,134,0,205.9047447000048,,10,205.89235160002136,205.9047447000048,205.9047447000048,0.01844139999593608,207.17354680001154,[np.float64(0.355)],[np.float64(-0.07666666666666666)],[1],[0],[0],[1.2810947000107262],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
135,0,135,[np.float64(0.2916666666666667)],[np.float64(-0.04)],[1],[0],[0],[0.8541178999876138],['Target'],135,0,135,0,207.2046771000023,,5,207.1867698999995,207.2046771000023,207.2046771000023,0.013019700010772794,208.0409838000196,[np.float64(0.2916666666666667)],[np.float64(-0.04)],[1],[0],[0],[0.8541178999876138],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
136,0,136,[np.float64(-0.27)],[np.float64(0.175)],[1],[0],[0],[1.2966414999973495],[None],136,0,136,0,208.07144490000792,,10,208.0597663000226,208.07144490000792,208.07144490000792,0.018626200006110594,209.35650049999822,[np.float64(-0.27)],[np.float64(0.175)],[1],[0],[0],[1.2966414999973495],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
137,0,137,[np.float64(-0.405)],[np.float64(-0.1)],[1],[0],[0],[2.0423894000123255],['Target'],137,0,137,0,209.38764610001817,,5,209.36727360001532,209.38764610001817,209.38764610001817,0.010612300015054643,211.40979060000973,[np.float64(-0.405)],[np.float64(-0.1)],[1],[0],[0],[2.0423894000123255],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
138,0,138,[np.float64(-0.43)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.4239703000057489],['Target'],138,0,138,0,211.4542440000223,,10,211.4317154000164,211.4542440000223,211.4542440000223,0.021715299983043224,212.85573560002376,[np.float64(-0.43)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.4239703000057489],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
139,0,139,[np.float64(-0.08333333333333333)],[np.float64(0.04)],[1],[0],[0],[1.144449200015515],['Target'],139,0,139,0,212.87153010000475,,5,212.8635030000005,212.87153010000475,212.87153010000475,0.007671300001675263,214.008066600014,[np.float64(-0.08333333333333333)],[np.float64(0.04)],[1],[0],[0],[1.144449200015515],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
140,0,140,[np.float64(-0.5016666666666667)],[np.float64(0.12666666666666668)],[1],[0],[0],[1.0973085000005085],[None],140,0,140,0,214.0378980000096,,10,214.02698429999873,214.0378980000096,214.0378980000096,0.018692900019232184,215.12439930002438,[np.float64(-0.5016666666666667)],[np.float64(0.12666666666666668)],[1],[0],[0],[1.0973085000005085],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
141,0,141,[np.float64(-0.145)],[np.float64(0.18666666666666668)],[1],[0],[0],[1.0624755000171717],['Target'],141,0,141,0,215.17147930001374,,10,215.14549770002486,215.17147930001374,215.17147930001374,0.02087290000054054,216.2081024000072,[np.float64(-0.145)],[np.float64(0.18666666666666668)],[1],[0],[0],[1.0624755000171717],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
142,0,142,[np.float64(-0.26166666666666666)],[np.float64(-0.34833333333333333)],[1],[0],[0],[1.794491900014691],['Target'],142,0,142,0,216.237406500004,,10,216.22804790001828,216.237406500004,216.237406500004,0.01964479999151081,218.02259279999998,[np.float64(-0.26166666666666666)],[np.float64(-0.34833333333333333)],[1],[0],[0],[1.794491900014691],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
143,0,143,[np.float64(0.4166666666666667)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.4436886000039522],['Target'],143,0,143,0,218.0380105000222,,5,218.0305731999979,218.0380105000222,218.0380105000222,0.007888399995863438,219.47435520001454,[np.float64(0.4166666666666667)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.4436886000039522],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
144,0,144,[np.float64(-0.33)],[np.float64(0.24666666666666667)],[1],[0],[0],[1.2327170000062324],['Target'],144,0,144,0,219.50456319999648,,10,219.49195290001808,219.50456319999648,219.50456319999648,0.01741650002077222,220.7247892000014,[np.float64(-0.33)],[np.float64(0.24666666666666667)],[1],[0],[0],[1.2327170000062324],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
145,0,145,[np.float64(0.19166666666666668)],[np.float64(0.24166666666666667)],[1],[0],[0],[1.1391828999912832],['Target'],145,0,145,0,220.7545360000222,,5,220.73444270002074,220.7545360000222,220.7545360000222,0.009404399985214695,221.87374530002126,[np.float64(0.19166666666666668)],[np.float64(0.24166666666666667)],[1],[0],[0],[1.1391828999912832],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
146,0,146,[np.float64(0.31333333333333335)],[np.float64(-0.35333333333333333)],[1],[0],[0],[1.593068200018024],['Target'],146,0,146,0,221.9042198000243,,10,221.89565330001642,221.9042198000243,221.9042198000243,0.02170829998794943,223.48878529999638,[np.float64(0.31333333333333335)],[np.float64(-0.35333333333333333)],[1],[0],[0],[1.593068200018024],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
147,0,147,[np.float64(-0.075)],[np.float64(-0.09)],[1],[0],[0],[2.111843599996064],['Target'],147,0,147,0,223.5049714000197,,5,223.49691270000767,223.5049714000197,223.5049714000197,0.007997899985639378,225.60889750000206,[np.float64(-0.075)],[np.float64(-0.09)],[1],[0],[0],[2.111843599996064],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
148,0,148,[np.float64(0.15666666666666668)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.442032199993264],['Target'],148,0,148,0,225.65474410000024,,10,225.63217389999772,225.65474410000024,225.65474410000024,0.023052899981848896,227.07431080000242,[np.float64(0.15666666666666668)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.442032199993264],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
149,0,149,[np.float64(0.20166666666666666)],[np.float64(-0.375)],[1],[0],[0],[1.5740068000159226],['Target'],149,0,149,0,227.10451960001956,,5,227.08397230002447,227.10451960001956,227.10451960001956,0.009356800001114607,228.65808260001359,[np.float64(0.20166666666666666)],[np.float64(-0.375)],[1],[0],[0],[1.5740068000159226],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
150,0,150,[np.float64(-0.25166666666666665)],[np.float64(0.49333333333333335)],[1],[0],[0],[1.2112593000056222],['Target'],150,0,150,0,228.68716300002416,,10,228.6770917000249,228.68716300002416,228.68716300002416,0.018775900010950863,229.8884072000219,[np.float64(-0.25166666666666665)],[np.float64(0.49333333333333335)],[1],[0],[0],[1.2112593000056222],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
151,0,151,[np.float64(0.4766666666666667)],[np.float64(0.2783333333333333)],[1],[0],[0],[1.211390799988294],['Target'],151,0,151,0,229.90397929999745,,5,229.89614590001293,229.90397929999745,229.90397929999745,0.0076280999928712845,231.10765650001122,[np.float64(0.4766666666666667)],[np.float64(0.2783333333333333)],[1],[0],[0],[1.211390799988294],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
152,0,152,[np.float64(-0.43166666666666664)],[np.float64(0.34833333333333333)],[1],[0],[0],[1.1793534999887925],['Target'],152,0,152,0,231.1376952000137,,10,231.1278702999989,231.1376952000137,231.1376952000137,0.020014500012621284,232.30731550001656,[np.float64(-0.43166666666666664)],[np.float64(0.34833333333333333)],[1],[0],[0],[1.1793534999887925],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
153,0,153,[np.float64(0.25666666666666665)],[np.float64(0.265)],[1],[0],[0],[1.5586374000122305],[None],153,0,153,0,232.33770600002026,,5,232.31721609999659,232.33770600002026,232.33770600002026,0.009723100025439635,233.87602830000105,[np.float64(0.25666666666666665)],[np.float64(0.265)],[1],[0],[0],[1.5586374000122305],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
154,0,154,[np.float64(0.20166666666666666)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.133938799990574],['Target'],154,0,154,0,233.9048027000099,,5,233.89016640000045,233.9048027000099,233.9048027000099,0.013851199997588992,235.02422030002344,[np.float64(0.20166666666666666)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.133938799990574],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
155,0,155,[np.float64(0.44333333333333336)],[np.float64(-0.17)],[1],[0],[0],[1.2481933000090066],['Target'],155,0,155,0,235.05404100002488,,10,235.04351600000518,235.05404100002488,235.05404100002488,0.01905319999787025,236.291809700022,[np.float64(0.44333333333333336)],[np.float64(-0.17)],[1],[0],[0],[1.2481933000090066],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
156,0,156,[np.float64(-0.235)],[np.float64(-0.3433333333333333)],[1],[0],[0],[1.385814700013725],['Target'],156,0,156,0,236.32013180002104,,5,236.30395460000727,236.32013180002104,236.32013180002104,0.01189569997950457,237.68984470001305,[np.float64(-0.235)],[np.float64(-0.3433333333333333)],[1],[0],[0],[1.385814700013725],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
157,0,157,[np.float64(-0.37)],[np.float64(0.375)],[1],[0],[0],[1.899236800003564],['Target'],157,0,157,0,237.72072620000108,,10,237.70709910002188,237.72072620000108,237.72072620000108,0.01712299999780953,239.60641140001826,[np.float64(-0.37)],[np.float64(0.375)],[1],[0],[0],[1.899236800003564],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
158,0,158,[np.float64(0.33166666666666667)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.3175294999964535],['Target'],158,0,158,0,239.63749770002323,,10,239.62381440002355,239.63749770002323,239.63749770002323,0.017238200001884252,240.9414747999981,[np.float64(0.33166666666666667)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.3175294999964535],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
159,0,159,[np.float64(-0.02666666666666667)],[np.float64(0.33)],[1],[0],[0],[1.1053969000058714],['Target'],159,0,159,0,240.9708542000153,,5,240.95319170001312,240.9708542000153,240.9708542000153,0.011410599981900305,242.05870600001072,[np.float64(-0.02666666666666667)],[np.float64(0.33)],[1],[0],[0],[1.1053969000058714],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
160,0,160,[np.float64(0.041666666666666664)],[np.float64(0.32166666666666666)],[1],[0],[0],[0.9358962999831419],['Target'],160,0,160,0,242.0873615000164,,5,242.07137240000884,242.0873615000164,242.0873615000164,0.012482899997849017,243.00741109999944,[np.float64(0.041666666666666664)],[np.float64(0.32166666666666666)],[1],[0],[0],[0.9358962999831419],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
161,0,161,[np.float64(0.36666666666666664)],[np.float64(-0.22)],[1],[0],[0],[1.74653770000441],['Target'],161,0,161,0,243.03692290000618,,10,243.02683109999634,243.03692290000618,243.03692290000618,0.019189099984942004,244.77347210000153,[np.float64(0.36666666666666664)],[np.float64(-0.22)],[1],[0],[0],[1.74653770000441],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
162,0,162,[np.float64(-0.345)],[np.float64(-0.03333333333333333)],[1],[0],[0],[1.1738720999856014],['Target'],162,0,162,0,244.80400200001895,,5,244.78464150000946,244.80400200001895,244.80400200001895,0.010961300024064258,245.9586509000219,[np.float64(-0.345)],[np.float64(-0.03333333333333333)],[1],[0],[0],[1.1738720999856014],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
163,0,163,[np.float64(0.11833333333333333)],[np.float64(-0.435)],[1],[0],[0],[1.7955991000053473],[None],163,0,163,0,245.98659350001253,,10,245.97816130000865,245.98659350001253,245.98659350001253,0.019314600009238347,247.77389189999667,[np.float64(0.11833333333333333)],[np.float64(-0.435)],[1],[0],[0],[1.7955991000053473],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
164,0,164,[np.float64(0.305)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.353583099989919],['Target'],164,0,164,0,247.80379990002257,,5,247.78764320001937,247.80379990002257,247.80379990002257,0.01343379999161698,249.14132290001726,[np.float64(0.305)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.353583099989919],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
165,0,165,[np.float64(-0.3933333333333333)],[np.float64(-0.355)],[1],[0],[0],[2.1459802000026684],['Target'],165,0,165,0,249.17008470001747,,10,249.16017070002272,249.17008470001747,249.17008470001747,0.018683800008147955,251.30622359999688,[np.float64(-0.3933333333333333)],[np.float64(-0.355)],[1],[0],[0],[2.1459802000026684],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
166,0,166,[np.float64(0.11333333333333333)],[np.float64(-0.455)],[1],[0],[0],[1.5404235000023618],['Target'],166,0,166,0,251.3371359000157,,5,251.31598230000236,251.3371359000157,251.3371359000157,0.009600199991837144,252.85650590001023,[np.float64(0.11333333333333333)],[np.float64(-0.455)],[1],[0],[0],[1.5404235000023618],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
167,0,167,[np.float64(0.425)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.2970046999980696],['Target'],167,0,167,0,252.88640899999882,,10,252.8756696000055,252.88640899999882,252.88640899999882,0.018997399980435148,254.1727596000128,[np.float64(0.425)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.2970046999980696],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
168,0,168,[np.float64(0.41)],[np.float64(0.39)],[1],[0],[0],[0.9912506999971811],['Target'],168,0,168,0,254.2036522999988,,5,254.1825089000049,254.2036522999988,254.2036522999988,0.009567900007823482,255.17385869999998,[np.float64(0.41)],[np.float64(0.39)],[1],[0],[0],[0.9912506999971811],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
169,0,169,[np.float64(-0.2783333333333333)],[np.float64(-0.22333333333333333)],[1],[0],[0],[1.4533301000192296],['Target'],169,0,169,0,255.20329820000916,,5,255.18665390001843,255.20329820000916,255.20329820000916,0.012612599995918572,256.6400893999962,[np.float64(-0.2783333333333333)],[np.float64(-0.22333333333333333)],[1],[0],[0],[1.4533301000192296],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
170,0,170,[np.float64(0.20166666666666666)],[np.float64(-0.3466666666666667)],[1],[0],[0],[1.1368522999982815],['Target'],170,0,170,0,256.6701266000164,,5,256.65224140000646,256.6701266000164,256.6701266000164,0.011956099973758683,257.7891918000241,[np.float64(0.20166666666666666)],[np.float64(-0.3466666666666667)],[1],[0],[0],[1.1368522999982815],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
171,0,171,[np.float64(-0.15333333333333332)],[np.float64(0.095)],[1],[0],[0],[1.2662918999849353],['Target'],171,0,171,0,257.8202050999971,,10,257.8075727999967,257.8202050999971,257.8202050999971,0.01822369999717921,259.0739704000007,[np.float64(-0.15333333333333332)],[np.float64(0.095)],[1],[0],[0],[1.2662918999849353],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
172,0,172,[np.float64(-0.3983333333333333)],[np.float64(-0.155)],[1],[0],[0],[1.2193132000102196],['Target'],172,0,172,0,259.1039171000011,,5,259.08657980000135,259.1039171000011,259.1039171000011,0.012394000019412488,260.3060024000006,[np.float64(-0.3983333333333333)],[np.float64(-0.155)],[1],[0],[0],[1.2193132000102196],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
